,file,autoEvelate,potentials
2047,C:\Windows\System32\cmstp.exe,False,C:\Users\user\Desktop\git\out\system32\cmstp.exe\TextShaping.dll
2051,C:\Windows\System32\cmstp.exe,False,C:\Users\user\Desktop\git\out\system32\cmstp.exe\CRYPTBASE.DLL
2056,C:\Windows\System32\cmstp.exe,False,C:\Users\user\Desktop\git\out\system32\cmstp.exe\OLEACCRC.DLL
2057,C:\Windows\System32\cofire.exe,False,C:\Users\user\Desktop\git\out\system32\cofire.exe\wdi.dll
2059,C:\Windows\System32\cofire.exe,False,C:\Users\user\Desktop\git\out\system32\cofire.exe\VERSION.dll
2060,C:\Windows\System32\colorcpl.exe,False,C:\Users\user\Desktop\git\out\system32\colorcpl.exe\colorui.dll
2062,C:\Windows\System32\colorcpl.exe,False,C:\Users\user\Desktop\git\out\system32\colorcpl.exe\mscms.dll
2065,C:\Windows\System32\colorcpl.exe,False,C:\Users\user\Desktop\git\out\system32\colorcpl.exe\DEVOBJ.dll
2069,C:\Windows\System32\colorcpl.exe,False,C:\Users\user\Desktop\git\out\system32\colorcpl.exe\CFGMGR32.dll
2074,C:\Windows\System32\colorcpl.exe,False,C:\Users\user\Desktop\git\out\system32\colorcpl.exe\ColorAdapterClient.dll
2080,C:\Windows\System32\colorcpl.exe,False,C:\Users\user\Desktop\git\out\system32\colorcpl.exe\TextShaping.dll
2087,C:\Windows\System32\colorcpl.exe,False,C:\Users\user\Desktop\git\out\system32\colorcpl.exe\MSASN1.dll
2095,C:\Windows\System32\colorcpl.exe,False,C:\Users\user\Desktop\git\out\system32\colorcpl.exe\CRYPTBASE.DLL
2104,C:\Windows\System32\colorcpl.exe,False,C:\Users\user\Desktop\git\out\system32\colorcpl.exe\OLEACCRC.DLL
2105,C:\Windows\System32\comp.exe,False,C:\Users\user\Desktop\git\out\system32\comp.exe\ulib.dll
2106,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\PROPSYS.dll
2108,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\profapi.dll
2111,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\CFGMGR32.dll
2115,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\apphelp.dll
2120,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\msvcp110_win.dll
2126,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\imageres.dll
2133,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\edputil.dll
2141,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\urlmon.dll
2150,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\iertutil.dll
2160,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\netutils.dll
2171,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\srvcli.dll
2183,C:\Windows\System32\CompMgmtLauncher.exe,False,C:\Users\user\Desktop\git\out\system32\CompMgmtLauncher.exe\MPR.dll
2184,C:\Windows\System32\CompPkgSrv.exe,False,C:\Users\user\Desktop\git\out\system32\CompPkgSrv.exe\CompPkgSup.DLL
2185,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\PROPSYS.dll
2187,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\urlmon.dll
2190,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\iertutil.dll
2194,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\netutils.dll
2199,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\srvcli.dll
2205,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\edputil.dll
2212,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\Secur32.dll
2220,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\SSPICLI.DLL
2229,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\MLANG.dll
2239,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\WININET.dll
2250,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\profapi.dll
2262,C:\Windows\System32\ComputerDefaults.exe,True,C:\Users\user\Desktop\git\out\system32\ComputerDefaults.exe\AppXDeploymentClient.dll
2263,C:\Windows\System32\Com\comrepl.exe,False,C:\Users\user\Desktop\git\out\system32\comrepl.exe\comres.dll
2264,C:\Windows\System32\Configure-SMRemoting.exe,False,C:\Users\user\Desktop\git\out\system32\Configure-SMRemoting.exe\XmlLite.dll
2265,C:\Windows\System32\conhost.exe,False,C:\Users\user\Desktop\git\out\system32\conhost.exe\WINSTA.dll
2266,C:\Windows\System32\consent.exe,False,C:\Users\user\Desktop\git\out\system32\consent.exe\MSUTB.dll
2268,C:\Windows\System32\consent.exe,False,C:\Users\user\Desktop\git\out\system32\consent.exe\WINSTA.dll
2269,C:\Windows\System32\control.exe,False,C:\Users\user\Desktop\git\out\system32\control.exe\PROPSYS.dll
2271,C:\Windows\System32\control.exe,False,C:\Users\user\Desktop\git\out\system32\control.exe\edputil.dll
2272,C:\Windows\System32\convert.exe,False,C:\Users\user\Desktop\git\out\system32\convert.exe\ulib.dll
2274,C:\Windows\System32\convert.exe,False,C:\Users\user\Desktop\git\out\system32\convert.exe\IfsUtil.dll
2277,C:\Windows\System32\convert.exe,False,C:\Users\user\Desktop\git\out\system32\convert.exe\SCECLI.dll
2281,C:\Windows\System32\convert.exe,False,C:\Users\user\Desktop\git\out\system32\convert.exe\DEVOBJ.dll
2286,C:\Windows\System32\convert.exe,False,C:\Users\user\Desktop\git\out\system32\convert.exe\CFGMGR32.dll
2287,C:\Windows\System32\CredentialEnrollmentManager.exe,False,C:\Users\user\Desktop\git\out\system32\CredentialEnrollmentManager.exe\SspiCli.dll
2288,C:\Windows\System32\credwiz.exe,False,C:\Users\user\Desktop\git\out\system32\credwiz.exe\samcli.dll
2290,C:\Windows\System32\credwiz.exe,False,C:\Users\user\Desktop\git\out\system32\credwiz.exe\netutils.dll
2293,C:\Windows\System32\credwiz.exe,False,C:\Users\user\Desktop\git\out\system32\credwiz.exe\MsCtfMonitor.DLL
2297,C:\Windows\System32\credwiz.exe,False,C:\Users\user\Desktop\git\out\system32\credwiz.exe\MSUTB.dll
2302,C:\Windows\System32\credwiz.exe,False,C:\Users\user\Desktop\git\out\system32\credwiz.exe\WINSTA.dll
2308,C:\Windows\System32\credwiz.exe,False,C:\Users\user\Desktop\git\out\system32\credwiz.exe\DUser.dll
2315,C:\Windows\System32\credwiz.exe,False,C:\Users\user\Desktop\git\out\system32\credwiz.exe\TextShaping.dll
2316,C:\Windows\System32\cscript.exe,False,C:\Users\user\Desktop\git\out\system32\cscript.exe\VERSION.dll
2317,C:\Windows\System32\ctfmon.exe,False,C:\Users\user\Desktop\git\out\system32\ctfmon.exe\MsCtfMonitor.DLL
2319,C:\Windows\System32\ctfmon.exe,False,C:\Users\user\Desktop\git\out\system32\ctfmon.exe\MSUTB.dll
2322,C:\Windows\System32\ctfmon.exe,False,C:\Users\user\Desktop\git\out\system32\ctfmon.exe\WINSTA.dll
2323,C:\Windows\System32\cttune.exe,False,C:\Users\user\Desktop\git\out\system32\cttune.exe\DWrite.dll
2325,C:\Windows\System32\cttune.exe,False,C:\Users\user\Desktop\git\out\system32\cttune.exe\OLEACC.dll
2328,C:\Windows\System32\cttune.exe,False,C:\Users\user\Desktop\git\out\system32\cttune.exe\UxTheme.dll
2332,C:\Windows\System32\cttune.exe,False,C:\Users\user\Desktop\git\out\system32\cttune.exe\OLEACCRC.DLL
2333,C:\Windows\System32\dasHost.exe,False,C:\Users\user\Desktop\git\out\system32\dasHost.exe\WppRecorderUM.dll
2334,C:\Windows\System32\DataExchangeHost.exe,False,C:\Users\user\Desktop\git\out\system32\DataExchangeHost.exe\d2d1.dll
2336,C:\Windows\System32\DataExchangeHost.exe,False,C:\Users\user\Desktop\git\out\system32\DataExchangeHost.exe\DWrite.dll
2339,C:\Windows\System32\DataExchangeHost.exe,False,C:\Users\user\Desktop\git\out\system32\DataExchangeHost.exe\d3d11.dll
2343,C:\Windows\System32\DataExchangeHost.exe,False,C:\Users\user\Desktop\git\out\system32\DataExchangeHost.exe\TWINAPI.dll
2348,C:\Windows\System32\DataExchangeHost.exe,False,C:\Users\user\Desktop\git\out\system32\DataExchangeHost.exe\dcomp.dll
2354,C:\Windows\System32\DataExchangeHost.exe,False,C:\Users\user\Desktop\git\out\system32\DataExchangeHost.exe\dxgi.dll
2355,C:\Windows\System32\dccw.exe,True,C:\Users\user\Desktop\git\out\system32\dccw.exe\dxva2.dll
2357,C:\Windows\System32\dccw.exe,True,C:\Users\user\Desktop\git\out\system32\dccw.exe\mscms.dll
2360,C:\Windows\System32\dccw.exe,True,C:\Users\user\Desktop\git\out\system32\dccw.exe\ColorAdapterClient.dll
2361,C:\Windows\System32\dcgpofix.exe,False,C:\Users\user\Desktop\git\out\system32\dcgpofix.exe\srvcli.dll
2363,C:\Windows\System32\dcgpofix.exe,False,C:\Users\user\Desktop\git\out\system32\dcgpofix.exe\DSROLE.dll
2366,C:\Windows\System32\dcgpofix.exe,False,C:\Users\user\Desktop\git\out\system32\dcgpofix.exe\logoncli.dll
2370,C:\Windows\System32\dcgpofix.exe,False,C:\Users\user\Desktop\git\out\system32\dcgpofix.exe\netutils.dll
2375,C:\Windows\System32\dcgpofix.exe,False,C:\Users\user\Desktop\git\out\system32\dcgpofix.exe\NTDSAPI.dll
2381,C:\Windows\System32\dcgpofix.exe,False,C:\Users\user\Desktop\git\out\system32\dcgpofix.exe\ACTIVEDS.dll
2388,C:\Windows\System32\dcgpofix.exe,False,C:\Users\user\Desktop\git\out\system32\dcgpofix.exe\SCECLI.dll
2396,C:\Windows\System32\dcgpofix.exe,False,C:\Users\user\Desktop\git\out\system32\dcgpofix.exe\adsldpc.dll
2397,C:\Windows\System32\dcpromo.exe,True,C:\Users\user\Desktop\git\out\system32\dcpromo.exe\NETAPI32.dll
2399,C:\Windows\System32\dcpromo.exe,True,C:\Users\user\Desktop\git\out\system32\dcpromo.exe\DSROLE.DLL
2402,C:\Windows\System32\dcpromo.exe,True,C:\Users\user\Desktop\git\out\system32\dcpromo.exe\NETUTILS.DLL
2406,C:\Windows\System32\dcpromo.exe,True,C:\Users\user\Desktop\git\out\system32\dcpromo.exe\imageres.dll
2411,C:\Windows\System32\dcpromo.exe,True,C:\Users\user\Desktop\git\out\system32\dcpromo.exe\TextShaping.dll
2412,C:\Windows\System32\ddodiag.exe,False,C:\Users\user\Desktop\git\out\system32\ddodiag.exe\XmlLite.dll
2413,C:\Windows\System32\Defrag.exe,False,C:\Users\user\Desktop\git\out\system32\Defrag.exe\SXSHARED.dll
2414,C:\Windows\System32\deploymentcsphelper.exe,False,C:\Users\user\Desktop\git\out\system32\deploymentcsphelper.exe\WDSCORE.dll
2416,C:\Windows\System32\deploymentcsphelper.exe,False,C:\Users\user\Desktop\git\out\system32\deploymentcsphelper.exe\DismApi.DLL
2419,C:\Windows\System32\deploymentcsphelper.exe,False,C:\Users\user\Desktop\git\out\system32\deploymentcsphelper.exe\VERSION.dll
2423,C:\Windows\System32\deploymentcsphelper.exe,False,C:\Users\user\Desktop\git\out\system32\deploymentcsphelper.exe\dbgcore.DLL
2424,C:\Windows\System32\DeviceCensus.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCensus.exe\dcntel.dll
2426,C:\Windows\System32\DeviceCensus.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCensus.exe\logoncli.dll
2429,C:\Windows\System32\DeviceCensus.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCensus.exe\bcrypt.dll
2433,C:\Windows\System32\DeviceCensus.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCensus.exe\netutils.dll
2438,C:\Windows\System32\DeviceCensus.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCensus.exe\IPHLPAPI.DLL
2444,C:\Windows\System32\DeviceCensus.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCensus.exe\WINHTTP.dll
2451,C:\Windows\System32\DeviceCensus.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCensus.exe\AEPIC.dll
2459,C:\Windows\System32\DeviceCensus.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCensus.exe\UMPDC.dll
2468,C:\Windows\System32\DeviceCensus.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCensus.exe\DiagnosticDataSettings.DLL
2469,C:\Windows\System32\DeviceCredentialDeployment.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCredentialDeployment.exe\DeviceCredential.dll
2471,C:\Windows\System32\DeviceCredentialDeployment.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceCredentialDeployment.exe\UMPDC.dll
2472,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\msvcp110_win.dll
2474,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\dmEnrollEngine.DLL
2477,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\DMCmnUtils.dll
2481,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\omadmapi.dll
2486,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\UMPDC.dll
2492,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\XmlLite.dll
2499,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\dmenterprisediagnostics.dll
2507,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\samcli.dll
2516,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\netutils.dll
2526,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\SspiCli.dll
2537,C:\Windows\System32\DeviceEnroller.exe,False,C:\Users\user\Desktop\git\out\system32\DeviceEnroller.exe\DeclaredConfiguration.dll
2538,C:\Windows\System32\DevicePairingWizard.exe,False,C:\Users\user\Desktop\git\out\system32\DevicePairingWizard.exe\MFC42u.dll
2540,C:\Windows\System32\DevicePairingWizard.exe,False,C:\Users\user\Desktop\git\out\system32\DevicePairingWizard.exe\TextShaping.dll
2543,C:\Windows\System32\DevicePairingWizard.exe,False,C:\Users\user\Desktop\git\out\system32\DevicePairingWizard.exe\OLEACC.dll
2547,C:\Windows\System32\DevicePairingWizard.exe,False,C:\Users\user\Desktop\git\out\system32\DevicePairingWizard.exe\OLEACCRC.DLL
2552,C:\Windows\System32\DevicePairingWizard.exe,False,C:\Users\user\Desktop\git\out\system32\DevicePairingWizard.exe\UIAutomationCore.dll
2558,C:\Windows\System32\DevicePairingWizard.exe,False,C:\Users\user\Desktop\git\out\system32\DevicePairingWizard.exe\WINSTA.dll
2565,C:\Windows\System32\DevicePairingWizard.exe,False,C:\Users\user\Desktop\git\out\system32\DevicePairingWizard.exe\dwmapi.dll
2573,C:\Windows\System32\DevicePairingWizard.exe,False,C:\Users\user\Desktop\git\out\system32\DevicePairingWizard.exe\CRYPTBASE.DLL
2574,C:\Windows\System32\dfrgui.exe,False,C:\Users\user\Desktop\git\out\system32\dfrgui.exe\SXSHARED.dll
2575,C:\Windows\System32\dialer.exe,False,C:\Users\user\Desktop\git\out\system32\dialer.exe\TAPI32.dll
2577,C:\Windows\System32\dialer.exe,False,C:\Users\user\Desktop\git\out\system32\dialer.exe\rtutils.dll
2580,C:\Windows\System32\dialer.exe,False,C:\Users\user\Desktop\git\out\system32\dialer.exe\SspiCli.dll
2584,C:\Windows\System32\dialer.exe,False,C:\Users\user\Desktop\git\out\system32\dialer.exe\imageres.dll
2589,C:\Windows\System32\dialer.exe,False,C:\Users\user\Desktop\git\out\system32\dialer.exe\TextShaping.dll
2595,C:\Windows\System32\dialer.exe,False,C:\Users\user\Desktop\git\out\system32\dialer.exe\CRYPTBASE.DLL
2602,C:\Windows\System32\dialer.exe,False,C:\Users\user\Desktop\git\out\system32\dialer.exe\OLEACCRC.DLL
2603,C:\Windows\System32\DIMC.exe,False,C:\Users\user\Desktop\git\out\system32\DIMC.exe\UNATTEND.DLL
2605,C:\Windows\System32\DIMC.exe,False,C:\Users\user\Desktop\git\out\system32\DIMC.exe\DNSAPI.dll
2606,C:\Windows\System32\directxdatabaseupdater.exe,False,C:\Users\user\Desktop\git\out\system32\directxdatabaseupdater.exe\profapi.dll
2608,C:\Windows\System32\directxdatabaseupdater.exe,False,C:\Users\user\Desktop\git\out\system32\directxdatabaseupdater.exe\bcrypt.dll
2611,C:\Windows\System32\directxdatabaseupdater.exe,False,C:\Users\user\Desktop\git\out\system32\directxdatabaseupdater.exe\DismApi.DLL
2615,C:\Windows\System32\directxdatabaseupdater.exe,False,C:\Users\user\Desktop\git\out\system32\directxdatabaseupdater.exe\VERSION.dll
2616,C:\Windows\System32\diskraid.exe,False,C:\Users\user\Desktop\git\out\system32\diskraid.exe\netmsg.dll
2617,C:\Windows\System32\diskshadow.exe,False,C:\Users\user\Desktop\git\out\system32\diskshadow.exe\ATL.DLL
2619,C:\Windows\System32\diskshadow.exe,False,C:\Users\user\Desktop\git\out\system32\diskshadow.exe\Cabinet.dll
2622,C:\Windows\System32\diskshadow.exe,False,C:\Users\user\Desktop\git\out\system32\diskshadow.exe\VSSAPI.DLL
2626,C:\Windows\System32\diskshadow.exe,False,C:\Users\user\Desktop\git\out\system32\diskshadow.exe\WINBRAND.dll
2631,C:\Windows\System32\diskshadow.exe,False,C:\Users\user\Desktop\git\out\system32\diskshadow.exe\VssTrace.DLL
2644,C:\Windows\System32\diskshadow.exe,False,C:\Users\user\Desktop\git\out\system32\diskshadow.exe\netmsg.dll
2645,C:\Windows\System32\DiskSnapshot.exe,False,C:\Users\user\Desktop\git\out\system32\DiskSnapshot.exe\CRYPTSP.dll
2647,C:\Windows\System32\DiskSnapshot.exe,False,C:\Users\user\Desktop\git\out\system32\DiskSnapshot.exe\DiagnosticDataSettings.dll
2650,C:\Windows\System32\DiskSnapshot.exe,False,C:\Users\user\Desktop\git\out\system32\DiskSnapshot.exe\CRYPTBASE.dll
2651,C:\Windows\System32\Dism.exe,False,C:\Users\user\Desktop\git\out\system32\Dism.exe\VERSION.dll
2653,C:\Windows\System32\Dism.exe,False,C:\Users\user\Desktop\git\out\system32\Dism.exe\DismCore.dll
2656,C:\Windows\System32\Dism.exe,False,C:\Users\user\Desktop\git\out\system32\Dism.exe\Dism\DismCore.dll
2657,C:\Windows\System32\dispdiag.exe,False,C:\Users\user\Desktop\git\out\system32\dispdiag.exe\DEVOBJ.dll
2659,C:\Windows\System32\dispdiag.exe,False,C:\Users\user\Desktop\git\out\system32\dispdiag.exe\WMICLNT.dll
2662,C:\Windows\System32\dispdiag.exe,False,C:\Users\user\Desktop\git\out\system32\dispdiag.exe\DXVA2.dll
2663,C:\Windows\System32\DisplaySwitch.exe,False,C:\Users\user\Desktop\git\out\system32\DisplaySwitch.exe\policymanager.dll
2665,C:\Windows\System32\DisplaySwitch.exe,False,C:\Users\user\Desktop\git\out\system32\DisplaySwitch.exe\UxTheme.dll
2668,C:\Windows\System32\DisplaySwitch.exe,False,C:\Users\user\Desktop\git\out\system32\DisplaySwitch.exe\dwmapi.dll
2672,C:\Windows\System32\DisplaySwitch.exe,False,C:\Users\user\Desktop\git\out\system32\DisplaySwitch.exe\WINSTA.dll
2677,C:\Windows\System32\DisplaySwitch.exe,False,C:\Users\user\Desktop\git\out\system32\DisplaySwitch.exe\DUI70.dll
2683,C:\Windows\System32\DisplaySwitch.exe,False,C:\Users\user\Desktop\git\out\system32\DisplaySwitch.exe\DUser.dll
2690,C:\Windows\System32\DisplaySwitch.exe,False,C:\Users\user\Desktop\git\out\system32\DisplaySwitch.exe\msvcp110_win.dll
2698,C:\Windows\System32\DisplaySwitch.exe,False,C:\Users\user\Desktop\git\out\system32\DisplaySwitch.exe\UMPDC.dll
2699,C:\Windows\System32\djoin.exe,True,C:\Users\user\Desktop\git\out\system32\djoin.exe\netprovfw.dll
2701,C:\Windows\System32\djoin.exe,True,C:\Users\user\Desktop\git\out\system32\djoin.exe\netutils.dll
2704,C:\Windows\System32\djoin.exe,True,C:\Users\user\Desktop\git\out\system32\djoin.exe\logoncli.dll
2708,C:\Windows\System32\djoin.exe,True,C:\Users\user\Desktop\git\out\system32\djoin.exe\wkscli.dll
2713,C:\Windows\System32\djoin.exe,True,C:\Users\user\Desktop\git\out\system32\djoin.exe\JOINUTIL.DLL
